time	V(out)	V(n001)	V(n002)
4.161397287810196e-005	8.390377e+000	5.032239e+000	1.999867e+000
4.161470241829657e-005	8.389587e+000	5.029837e+000	1.999867e+000
4.161571752233709e-005	8.387489e+000	5.025060e+000	1.999867e+000
4.161598834093420e-005	8.386693e+000	5.023862e+000	1.999867e+000
4.161606302820471e-005	8.386431e+000	5.023719e+000	1.999867e+000
4.161611798622790e-005	8.386231e+000	5.023726e+000	1.999867e+000
4.161614755489496e-005	8.386125e+000	5.023730e+000	1.999867e+000
4.161617253620253e-005	8.386034e+000	5.023734e+000	1.999867e+000
4.161619894338194e-005	8.385939e+000	5.023740e+000	1.999867e+000
4.161622361937388e-005	8.385849e+000	5.023745e+000	1.999867e+000
4.161626125202951e-005	8.385713e+000	5.023753e+000	1.999867e+000
4.161631227904211e-005	8.385527e+000	5.023764e+000	1.999867e+000
4.161639062440549e-005	8.385242e+000	5.023781e+000	1.999867e+000
4.161653670351752e-005	8.384710e+000	5.023815e+000	1.999867e+000
4.161682886174157e-005	8.383645e+000	5.023885e+000	1.999867e+000
4.161715448507966e-005	8.382456e+000	5.023962e+000	1.999867e+000
4.161767416091205e-005	8.380553e+000	5.024076e+000	1.999867e+000
4.161823819348164e-005	8.378487e+000	5.024183e+000	1.999867e+000
4.161911164578753e-005	8.375280e+000	5.024316e+000	1.999867e+000
4.161997325391394e-005	8.372116e+000	5.024402e+000	1.999867e+000
4.162128650606100e-005	8.367290e+000	5.024453e+000	1.999867e+000
4.162259594625469e-005	8.362478e+000	5.024415e+000	1.999867e+000
4.162451645933530e-005	8.355424e+000	5.024216e+000	1.999867e+000
4.162654742267684e-005	8.347971e+000	5.023849e+000	1.999867e+000
4.162961106607388e-005	8.336748e+000	5.023051e+000	1.999867e+000
4.163295443292465e-005	8.324533e+000	5.021928e+000	1.999867e+000
4.163789713611282e-005	8.306538e+000	5.019918e+000	1.999867e+000
4.164467741887380e-005	8.281986e+000	5.016770e+000	1.999867e+000
4.165467741887380e-005	8.246028e+000	5.011718e+000	1.999867e+000
4.166467741887380e-005	8.210366e+000	5.006438e+000	1.999867e+000
4.167467741887380e-005	8.175028e+000	5.001051e+000	1.999867e+000
4.168467741887381e-005	8.140011e+000	4.995628e+000	1.999867e+000
4.170467741887381e-005	8.070939e+000	4.984747e+000	1.999867e+000
4.172896313315953e-005	7.988874e+000	4.971514e+000	1.999867e+000
4.175324884744525e-005	7.908518e+000	4.958269e+000	1.999867e+000
4.177753456173096e-005	7.829871e+000	4.945012e+000	1.999867e+000
4.180182027601668e-005	7.752935e+000	4.931744e+000	1.999867e+000
4.182610599030240e-005	7.677707e+000	4.918464e+000	1.999867e+000
4.185039170458812e-005	7.604190e+000	4.905172e+000	1.999867e+000
4.187467741887384e-005	7.532382e+000	4.891869e+000	1.999867e+000
4.193039170458813e-005	7.374265e+000	4.861306e+000	1.999867e+000
4.198610599030243e-005	7.222772e+000	4.830685e+000	1.999867e+000
4.204182027601672e-005	7.077904e+000	4.800005e+000	1.999867e+000
4.209753456173102e-005	6.939659e+000	4.769267e+000	1.999867e+000
4.215324884744531e-005	6.808038e+000	4.738470e+000	1.999867e+000
4.220896313315960e-005	6.683041e+000	4.707614e+000	1.999867e+000
4.226467741887390e-005	6.564669e+000	4.676700e+000	1.999867e+000
4.229610599030248e-005	6.499824e+000	4.659236e+000	1.999867e+000
4.232753456173105e-005	6.436472e+000	4.641754e+000	1.999867e+000
4.235896313315963e-005	6.374614e+000	4.624254e+000	1.999867e+000
4.239039170458821e-005	6.314249e+000	4.606736e+000	1.999867e+000
4.242182027601678e-005	6.255377e+000	4.589200e+000	1.999867e+000
4.245324884744536e-005	6.197999e+000	4.571646e+000	1.999867e+000
4.248467741887393e-005	6.142114e+000	4.554075e+000	1.999867e+000
4.249467741887394e-005	6.124569e+000	4.548480e+000	1.999867e+000
4.250467741887394e-005	6.107157e+000	4.542883e+000	1.999867e+000
4.251467741887394e-005	6.089875e+000	4.537285e+000	1.999867e+000
4.252467741887394e-005	6.072722e+000	4.531685e+000	1.999867e+000
4.254467741887394e-005	6.038797e+000	4.520480e+000	1.999867e+000
4.256467741887395e-005	6.005371e+000	4.509267e+000	1.999867e+000
4.259467741887395e-005	5.956143e+000	4.492435e+000	1.999867e+000
4.264467741887396e-005	5.876788e+000	4.464344e+000	1.999867e+000
4.269467741887397e-005	5.799861e+000	4.436211e+000	1.999867e+000
4.274467741887398e-005	5.725361e+000	4.408034e+000	1.999867e+000
4.279467741887398e-005	5.653288e+000	4.379814e+000	1.999867e+000
4.284467741887399e-005	5.583644e+000	4.351550e+000	1.999867e+000
4.289467741887400e-005	5.516427e+000	4.323244e+000	1.999867e+000
4.294467741887401e-005	5.451637e+000	4.294893e+000	1.999867e+000
4.303039170458831e-005	5.345621e+000	4.246192e+000	1.999867e+000
4.311610599030261e-005	5.243794e+000	4.197371e+000	1.999867e+000
