time	V(out)	V(n001)	V(n002)
4.629610316698091e-007	-1.877070e-002	-8.139262e+000	6.266576e-004
4.632366968410836e-007	-1.881556e-002	-8.153550e+000	2.719269e-001
4.635123620123581e-007	-1.886007e-002	-8.167787e+000	5.363453e-001
4.637880271836326e-007	-1.890423e-002	-8.181974e+000	7.938818e-001
4.640636923549071e-007	-1.894803e-002	-8.196109e+000	1.044536e+000
4.643393575261815e-007	-1.899149e-002	-8.210194e+000	1.288309e+000
4.646150226974560e-007	-1.903460e-002	-8.224228e+000	1.525200e+000
4.648906878687305e-007	-1.907735e-002	-8.238212e+000	1.755209e+000
4.655764021544448e-007	-1.918215e-002	-8.272774e+000	2.296200e+000
4.662621164401591e-007	-1.928508e-002	-8.307015e+000	2.806527e+000
4.669478307258735e-007	-1.938615e-002	-8.340935e+000	3.286189e+000
4.676335450115878e-007	-1.948536e-002	-8.374532e+000	3.735186e+000
4.683192592973022e-007	-1.958271e-002	-8.407808e+000	4.153519e+000
4.690049735830165e-007	-1.967820e-002	-8.440763e+000	4.541186e+000
4.696906878687308e-007	-1.977182e-002	-8.473395e+000	4.898190e+000
4.708049735830166e-007	-1.992028e-002	-8.525735e+000	5.423426e+000
4.719192592973024e-007	-2.006478e-002	-8.577195e+000	5.905150e+000
4.730335450115882e-007	-2.020533e-002	-8.627776e+000	6.343361e+000
4.741478307258740e-007	-2.034190e-002	-8.677477e+000	6.738059e+000
4.752621164401598e-007	-2.047452e-002	-8.726299e+000	7.089244e+000
4.763764021544456e-007	-2.060318e-002	-8.774241e+000	7.396916e+000
4.774906878687314e-007	-2.072788e-002	-8.821304e+000	7.661076e+000
4.792478307258744e-007	-2.091726e-002	-8.893718e+000	8.018867e+000
4.810049735830173e-007	-2.109835e-002	-8.963841e+000	8.336197e+000
4.827621164401603e-007	-2.127117e-002	-9.031673e+000	8.613067e+000
